number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_DROPOUT,params_HIDDEN,params_LAYERS,params_LR,params_MAX_DAYS,params_MIN_DAYS,state
87,0.4334376055276081,2025-10-12 10:04:11.483826,2025-10-12 10:04:25.209963,0 days 00:00:13.726137,48,0.3721759902130144,192,3,0.0002105685080301053,90,5,COMPLETE
88,0.4245448353842025,2025-10-12 10:04:25.211174,2025-10-12 10:04:43.469876,0 days 00:00:18.258702,16,0.12532607509026167,64,2,0.0010129506365998706,60,5,COMPLETE
89,1.6364256833728992,2025-10-12 10:04:43.471043,2025-10-12 10:04:44.928982,0 days 00:00:01.457939,16,0.008138747970296997,160,1,0.0008390379897894312,60,14,PRUNED
90,0.43053413098730214,2025-10-12 10:04:44.929658,2025-10-12 10:05:03.148255,0 days 00:00:18.218597,16,0.21482336339791058,64,2,0.0006733368257047748,60,5,COMPLETE
91,0.42240662975908516,2025-10-12 10:05:03.149381,2025-10-12 10:05:26.565410,0 days 00:00:23.416029,16,0.126736544529854,160,3,0.0002951877449826754,60,5,COMPLETE
92,1.4449630333827093,2025-10-12 10:05:26.566585,2025-10-12 10:05:28.302567,0 days 00:00:01.735982,16,0.019025322613783757,96,3,0.0004907185141490459,60,10,PRUNED
93,0.42285751073951855,2025-10-12 10:05:28.303378,2025-10-12 10:05:55.231250,0 days 00:00:26.927872,16,0.01390573644241247,160,3,0.000512358626068478,60,5,COMPLETE
94,0.42857880744441124,2025-10-12 10:05:55.232442,2025-10-12 10:06:17.791460,0 days 00:00:22.559018,16,0.08945842710646447,160,3,0.0003272966322663831,60,5,COMPLETE
95,1.5224765539169312,2025-10-12 10:06:17.792620,2025-10-12 10:06:19.211001,0 days 00:00:01.418381,16,0.04653144370181736,160,3,0.0020958177466774384,60,28,PRUNED
96,0.41990939560364127,2025-10-12 10:06:19.211734,2025-10-12 10:06:36.936869,0 days 00:00:17.725135,16,0.13374312325548238,128,2,0.0011392044767614394,90,5,COMPLETE
97,0.7654331922531128,2025-10-12 10:06:36.937776,2025-10-12 10:06:38.617638,0 days 00:00:01.679862,96,0.007128058720489869,160,3,0.00022141480794935314,60,28,PRUNED
98,1.26197823465747,2025-10-12 10:06:38.618558,2025-10-12 10:06:40.634541,0 days 00:00:02.015983,16,0.17126974043247462,128,2,0.0005772005748254737,90,21,PRUNED
99,0.4293996748880298,2025-10-12 10:06:40.635313,2025-10-12 10:06:58.017607,0 days 00:00:17.382294,16,0.04469481885777511,128,2,0.0017094728075811286,90,5,COMPLETE
