number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_DROPOUT,params_HIDDEN,params_LAYERS,params_LR,params_MAX_DAYS,params_MIN_DAYS,state
89,0.11102912575006485,2025-10-12 10:14:37.152748,2025-10-12 10:14:38.817707,0 days 00:00:01.664959,128,0.45401255300389887,96,2,0.002756964282826858,30,28,PRUNED
90,0.04485888344546159,2025-10-12 10:14:38.818521,2025-10-12 10:14:43.032049,0 days 00:00:04.213528,128,0.11654354554024365,96,3,0.0030904428461445413,90,28,COMPLETE
91,0.15360787124545486,2025-10-12 10:14:43.033144,2025-10-12 10:14:44.982940,0 days 00:00:01.949796,16,0.43816884547828794,192,3,0.0003537619940757381,30,10,PRUNED
92,0.09771230816841125,2025-10-12 10:14:44.983779,2025-10-12 10:14:46.761555,0 days 00:00:01.777776,96,0.009271410635133134,96,3,0.004009612003417971,90,28,PRUNED
93,0.031182936547944944,2025-10-12 10:14:46.762417,2025-10-12 10:14:49.670859,0 days 00:00:02.908442,96,0.008717648797919315,96,3,0.0025427646923405415,60,28,COMPLETE
94,0.13060255348682404,2025-10-12 10:14:49.671767,2025-10-12 10:14:51.374828,0 days 00:00:01.703061,96,0.011998643850138793,96,3,0.003380825264363183,60,21,PRUNED
95,0.24156124889850616,2025-10-12 10:14:51.375591,2025-10-12 10:14:53.280814,0 days 00:00:01.905223,96,0.16952095496877537,64,3,0.001633544341868529,90,28,PRUNED
96,0.26489317417144775,2025-10-12 10:14:53.281855,2025-10-12 10:14:55.542371,0 days 00:00:02.260516,96,0.3427451036818929,96,2,0.0018773021033398779,45,10,PRUNED
97,0.20202168640384707,2025-10-12 10:14:55.543331,2025-10-12 10:15:00.719469,0 days 00:00:05.176138,96,0.33684483559024636,96,3,0.0033266324109981734,30,5,PRUNED
98,0.2631723880767822,2025-10-12 10:15:00.720313,2025-10-12 10:15:02.434899,0 days 00:00:01.714586,48,0.0818021256304402,96,3,0.00121708495914606,60,28,PRUNED
99,0.221394345164299,2025-10-12 10:15:02.435722,2025-10-12 10:15:04.083337,0 days 00:00:01.647615,96,0.003404040156918543,96,3,0.001734914518194362,30,7,PRUNED
