number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_DROPOUT,params_HIDDEN,params_LAYERS,params_LR,params_MAX_DAYS,params_MIN_DAYS,state
95,0.07229379704057538,2025-10-14 02:10:50.163714,2025-10-14 02:11:12.393183,0 days 00:00:22.229469,32,0.23706498298940443,96,2,0.00011693213432217305,30,14,PRUNED
96,0.06587493954645686,2025-10-14 02:11:12.393938,2025-10-14 02:12:01.792726,0 days 00:00:49.398788,16,0.0775875129194414,64,3,0.00013281321444227824,30,14,COMPLETE
97,0.057392934351336015,2025-10-14 02:12:01.793797,2025-10-14 02:13:04.492529,0 days 00:01:02.698732,64,0.2565740552459829,160,2,0.00012842302264105834,90,14,COMPLETE
98,0.07128153479173908,2025-10-14 02:13:04.494020,2025-10-14 02:13:28.970912,0 days 00:00:24.476892,16,0.336044528128939,160,1,0.00021656323132136714,30,10,PRUNED
99,0.06359540055245921,2025-10-14 02:13:28.972352,2025-10-14 02:14:45.629687,0 days 00:01:16.657335,16,0.07313053124372836,128,3,0.0001430782629467114,75,14,COMPLETE
100,0.07358219855447301,2025-10-14 02:14:45.630656,2025-10-14 02:15:05.790302,0 days 00:00:20.159646,64,0.329549038909187,160,1,0.000413890612048421,30,10,PRUNED
101,0.05739096299907733,2025-10-14 02:15:05.791086,2025-10-14 02:15:53.945619,0 days 00:00:48.154533,128,0.06545004745340482,160,1,0.00019028301241103156,90,14,COMPLETE
102,0.06103059354399131,2025-10-14 02:15:53.946757,2025-10-14 02:16:41.531732,0 days 00:00:47.584975,32,0.12386802887912647,160,2,0.0001075814386393822,60,14,COMPLETE
103,0.05833903360670756,2025-10-14 02:16:41.532738,2025-10-14 02:17:29.909829,0 days 00:00:48.377091,128,0.19851921326931687,160,2,0.0002036400915889283,90,14,COMPLETE
104,0.06168402489001254,2025-10-14 02:17:29.910819,2025-10-14 02:19:47.671819,0 days 00:02:17.761000,16,0.014628853520581141,128,3,0.00012023647824623477,90,5,COMPLETE
105,0.05965183454791532,2025-10-14 02:19:47.672858,2025-10-14 02:20:28.575343,0 days 00:00:40.902485,64,0.12000487997274849,192,2,0.0009003719448089232,90,14,COMPLETE
106,0.05513012021096122,2025-10-14 02:20:28.576295,2025-10-14 02:21:52.446612,0 days 00:01:23.870317,32,0.136607637152992,128,2,0.00013642410923199607,90,14,COMPLETE
107,0.05923057157211157,2025-10-14 02:21:52.447613,2025-10-14 02:23:09.654094,0 days 00:01:17.206481,32,0.012581132998561825,128,3,0.00010695595300762729,90,14,COMPLETE
