number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_DROPOUT,params_HIDDEN,params_LAYERS,params_LR,params_MAX_DAYS,params_MIN_DAYS,state
81,0.5949832648642861,2025-10-12 09:48:31.663226,2025-10-12 09:48:43.925700,0 days 00:00:12.262474,32,0.25758545216695755,128,2,0.00186657087527111,30,5,COMPLETE
82,0.6558061587710341,2025-10-12 09:48:43.926683,2025-10-12 09:48:48.044774,0 days 00:00:04.118091,48,0.3122038283748362,160,1,0.00036666651557916,90,5,PRUNED
83,0.5970811675490912,2025-10-12 09:48:48.045523,2025-10-12 09:48:58.508532,0 days 00:00:10.463009,32,0.175309539049475,192,1,0.0012685178822202231,90,5,COMPLETE
84,1.512550950050354,2025-10-12 09:48:58.509548,2025-10-12 09:48:59.869331,0 days 00:00:01.359783,128,0.2301330152402244,192,3,0.0016164873376378578,60,10,PRUNED
85,0.6047474312422322,2025-10-12 09:48:59.870061,2025-10-12 09:49:11.008535,0 days 00:00:11.138474,48,0.2008279302252934,192,2,0.0011067650002738562,60,5,COMPLETE
86,0.5972904642031608,2025-10-12 09:49:11.009577,2025-10-12 09:49:23.753434,0 days 00:00:12.743857,32,0.12941055654763553,128,2,0.001682507571214514,90,5,COMPLETE
87,0.5936190276266731,2025-10-12 09:49:23.754598,2025-10-12 09:49:39.299599,0 days 00:00:15.545001,32,0.36538610892985435,128,3,0.002074422117475928,45,5,COMPLETE
88,0.6205391305773079,2025-10-12 09:49:39.300829,2025-10-12 09:49:51.712049,0 days 00:00:12.411220,32,0.3479073006812247,64,3,0.004169859616191097,30,5,COMPLETE
89,0.6031372244799421,2025-10-12 09:49:51.713237,2025-10-12 09:50:05.816327,0 days 00:00:14.103090,32,0.32209531574907774,192,2,0.00032472096204170847,30,5,COMPLETE
90,0.585251237513076,2025-10-12 09:50:05.817473,2025-10-12 09:50:20.203223,0 days 00:00:14.385750,32,0.4375151627131681,128,3,0.0013224530178632345,45,5,COMPLETE
91,0.6248883136293502,2025-10-12 09:50:20.204306,2025-10-12 09:50:33.251490,0 days 00:00:13.047184,32,0.4197816358276134,128,2,0.001119388459386481,45,5,COMPLETE
92,1.4916044473648071,2025-10-12 09:50:33.252580,2025-10-12 09:50:34.863522,0 days 00:00:01.610942,32,0.28167540025088844,96,3,0.0020900004623785576,45,10,PRUNED
93,0.5952700711884721,2025-10-12 09:50:34.864391,2025-10-12 09:50:51.077951,0 days 00:00:16.213560,32,0.3112013131583421,192,3,0.0019611188945188214,45,5,COMPLETE
94,0.6249894599070517,2025-10-12 09:50:51.079052,2025-10-12 09:51:06.306618,0 days 00:00:15.227566,32,0.34996629025026726,192,3,0.001200532209638447,45,5,COMPLETE
95,0.5891780508640636,2025-10-12 09:51:06.307816,2025-10-12 09:51:27.114048,0 days 00:00:20.806232,16,0.454003303707486,128,3,0.0015146650794644328,45,5,COMPLETE
96,0.6049590422415546,2025-10-12 09:51:27.116588,2025-10-12 09:51:52.812258,0 days 00:00:25.695670,16,0.40738458378275505,128,3,0.0006247792418307621,45,5,COMPLETE
97,0.832052489121755,2025-10-12 09:51:52.813697,2025-10-12 09:51:55.458797,0 days 00:00:02.645100,128,0.27565033686047574,160,3,0.0009748820398771685,75,21,COMPLETE
98,1.4843298196792603,2025-10-12 09:51:55.459594,2025-10-12 09:51:56.855228,0 days 00:00:01.395634,32,0.42036236697089463,128,3,0.002299343650029727,45,10,PRUNED
99,0.590871344574842,2025-10-12 09:51:56.855941,2025-10-12 09:52:15.444719,0 days 00:00:18.588778,32,0.4189818208500151,128,3,0.001336059553160622,90,5,COMPLETE
