number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_DROPOUT,params_HIDDEN,params_LAYERS,params_LR,params_MAX_DAYS,params_MIN_DAYS,state
75,0.3759468197822571,2025-10-12 10:30:18.224014,2025-10-12 10:30:20.127280,0 days 00:00:01.903266,128,0.4826670987012736,192,3,0.000362028862736904,60,7,PRUNED
76,0.31760422388712567,2025-10-12 10:30:20.128100,2025-10-12 10:30:22.884316,0 days 00:00:02.756216,128,0.31085103747734777,192,3,0.00416344155624071,60,7,COMPLETE
77,0.36282143493493396,2025-10-12 10:30:22.885258,2025-10-12 10:30:25.338771,0 days 00:00:02.453513,128,0.4963287423187652,192,3,0.003511159095352753,90,21,COMPLETE
78,0.31382570167382556,2025-10-12 10:30:25.339762,2025-10-12 10:30:30.056498,0 days 00:00:04.716736,64,0.3317115022644613,192,3,0.0007746312076991552,60,7,COMPLETE
79,0.3209387168698614,2025-10-12 10:30:30.057301,2025-10-12 10:30:32.869507,0 days 00:00:02.812206,16,0.3602852337237523,192,2,0.002645516106991615,30,7,COMPLETE
80,0.31806347767512005,2025-10-12 10:30:32.870475,2025-10-12 10:30:35.609577,0 days 00:00:02.739102,128,0.4663840671719862,64,3,0.0019662480204937307,60,7,COMPLETE
81,0.3091619412104289,2025-10-12 10:30:35.610470,2025-10-12 10:30:39.070202,0 days 00:00:03.459732,32,0.43676307510085477,192,3,0.0016157857058338352,60,7,COMPLETE
82,0.3157156805197398,2025-10-12 10:30:39.071059,2025-10-12 10:30:42.685441,0 days 00:00:03.614382,32,0.4939775291357078,64,2,0.0013178548419344764,75,14,COMPLETE
83,0.3018546402454376,2025-10-12 10:30:42.686743,2025-10-12 10:30:44.796151,0 days 00:00:02.109408,64,0.45913421312827135,128,3,0.0009769259093762312,60,10,PRUNED
84,0.3153918882211049,2025-10-12 10:30:44.796981,2025-10-12 10:30:47.138204,0 days 00:00:02.341223,64,0.4649980531627236,64,3,0.0017726890491527056,45,7,COMPLETE
